REGION,FUEL,YEAR,VALUE
GLOBAL,INDPETCOLXX,2046,0.087811836
GLOBAL,INDPETCOLXX,2047,0.081222661
GLOBAL,INDPETCOLXX,2048,0.075127921
GLOBAL,INDPETCOLXX,2049,0.069490514
GLOBAL,INDPETCOLXX,2050,0.064276124
GLOBAL,OTHLPGCOLXX,2022,8.362955078
GLOBAL,OTHLPGCOLXX,2023,10.16827744
GLOBAL,OTHLPGCOLXX,2024,10.63808236
GLOBAL,OTHLPGCOLXX,2025,11.12959368
GLOBAL,OTHLPGCOLXX,2026,11.64381429
GLOBAL,OTHLPGCOLXX,2027,12.18179343
GLOBAL,OTHLPGCOLXX,2028,12.74462883
GLOBAL,OTHLPGCOLXX,2029,13.33346891
GLOBAL,OTHLPGCOLXX,2030,13.94951517
GLOBAL,OTHLPGCOLXX,2031,14.59402461
GLOBAL,OTHLPGCOLXX,2032,15.26831232
GLOBAL,OTHLPGCOLXX,2033,15.97375415
GLOBAL,OTHLPGCOLXX,2034,16.71178951
GLOBAL,OTHLPGCOLXX,2035,17.48392431
GLOBAL,OTHLPGCOLXX,2036,18.29173405
GLOBAL,OTHLPGCOLXX,2037,19.13686703
GLOBAL,OTHLPGCOLXX,2038,20.02104769
GLOBAL,OTHLPGCOLXX,2039,20.94608015
GLOBAL,OTHLPGCOLXX,2040,21.91385188
GLOBAL,OTHLPGCOLXX,2041,22.92633757
GLOBAL,OTHLPGCOLXX,2042,23.98560313
GLOBAL,OTHLPGCOLXX,2043,25.09380994
GLOBAL,OTHLPGCOLXX,2044,26.25321923
GLOBAL,OTHLPGCOLXX,2045,27.46619671
GLOBAL,OTHLPGCOLXX,2046,28.73521738
GLOBAL,OTHLPGCOLXX,2047,30.06287062
GLOBAL,OTHLPGCOLXX,2048,31.45186541
GLOBAL,OTHLPGCOLXX,2049,32.90503594
GLOBAL,OTHLPGCOLXX,2050,34.4253473
GLOBAL,OTHCOACOLXX,2022,3.129285204
GLOBAL,OTHCOACOLXX,2023,3.160578056
GLOBAL,OTHCOACOLXX,2024,3.394835666
GLOBAL,OTHCOACOLXX,2025,3.64645612
GLOBAL,OTHCOACOLXX,2026,3.91672633
GLOBAL,OTHCOACOLXX,2027,4.207028588
GLOBAL,OTHCOACOLXX,2028,4.518847642
GLOBAL,OTHCOACOLXX,2029,4.853778286
GLOBAL,OTHCOACOLXX,2030,5.21353352
GLOBAL,OTHCOACOLXX,2031,5.599953307
GLOBAL,OTHCOACOLXX,2032,6.015013986
GLOBAL,OTHCOACOLXX,2033,6.46083838
GLOBAL,OTHCOACOLXX,2034,6.939706652
GLOBAL,OTHCOACOLXX,2035,7.454067969
GLOBAL,OTHCOACOLXX,2036,8.006553024
GLOBAL,OTHCOACOLXX,2037,8.599987496
GLOBAL,OTHCOACOLXX,2038,9.237406498
GLOBAL,OTHCOACOLXX,2039,9.922070102
GLOBAL,OTHCOACOLXX,2040,10.65748001
GLOBAL,OTHCOACOLXX,2041,11.44739747
GLOBAL,OTHCOACOLXX,2042,12.2958625
GLOBAL,OTHCOACOLXX,2043,13.20721457
GLOBAL,OTHCOACOLXX,2044,14.18611478
GLOBAL,OTHCOACOLXX,2045,15.2375697
GLOBAL,OTHCOACOLXX,2046,16.36695698
GLOBAL,OTHCOACOLXX,2047,17.58005285
GLOBAL,OTHCOACOLXX,2048,18.8830617
GLOBAL,OTHCOACOLXX,2049,20.28264773
GLOBAL,OTHCOACOLXX,2050,21.78596911
GLOBAL,OTHDSLCOLXX,2022,3.70775202
GLOBAL,OTHDSLCOLXX,2023,3.74482954
GLOBAL,OTHDSLCOLXX,2024,3.982916431
GLOBAL,OTHDSLCOLXX,2025,4.236140291
GLOBAL,OTHDSLCOLXX,2026,4.50546349
GLOBAL,OTHDSLCOLXX,2027,4.791909584
GLOBAL,OTHDSLCOLXX,2028,5.096567204
GLOBAL,OTHDSLCOLXX,2029,5.420594193
GLOBAL,OTHDSLCOLXX,2030,5.765222008
GLOBAL,OTHDSLCOLXX,2031,6.131760396
GLOBAL,OTHDSLCOLXX,2032,6.521602378
GLOBAL,OTHDSLCOLXX,2033,6.936229537
GLOBAL,OTHDSLCOLXX,2034,7.377217654
GLOBAL,OTHDSLCOLXX,2035,7.846242691
GLOBAL,OTHDSLCOLXX,2036,8.345087167
GLOBAL,OTHDSLCOLXX,2037,8.875646926
GLOBAL,OTHDSLCOLXX,2038,9.439938347
GLOBAL,OTHDSLCOLXX,2039,10.040106
GLOBAL,OTHDSLCOLXX,2040,10.67843082
GLOBAL,OTHDSLCOLXX,2041,11.35733873
GLOBAL,OTHDSLCOLXX,2042,12.07940991
GLOBAL,OTHDSLCOLXX,2043,12.84738856
GLOBAL,OTHDSLCOLXX,2044,13.66419337
GLOBAL,OTHDSLCOLXX,2045,14.5329286
GLOBAL,OTHDSLCOLXX,2046,15.45689583
GLOBAL,OTHDSLCOLXX,2047,16.43960659
GLOBAL,OTHDSLCOLXX,2048,17.48479563
GLOBAL,OTHDSLCOLXX,2049,18.59643519
GLOBAL,OTHDSLCOLXX,2050,19.77875
GLOBAL,OTHELCCOLXX02,2022,20.25713689
GLOBAL,OTHELCCOLXX02,2023,20.45970826
GLOBAL,OTHELCCOLXX02,2024,23.82652997
GLOBAL,OTHELCCOLXX02,2025,27.74739127
GLOBAL,OTHELCCOLXX02,2026,32.31346417
GLOBAL,OTHELCCOLXX02,2027,37.63092379
GLOBAL,OTHELCCOLXX02,2028,43.82341733
GLOBAL,OTHELCCOLXX02,2029,51.03493916
GLOBAL,OTHELCCOLXX02,2030,59.43317919
GLOBAL,OTHELCCOLXX02,2031,69.21342216
GLOBAL,OTHELCCOLXX02,2032,80.60308859
GLOBAL,OTHELCCOLXX02,2033,93.867023
GLOBAL,OTHELCCOLXX02,2034,109.3136524
GLOBAL,OTHELCCOLXX02,2035,127.302158
GLOBAL,OTHELCCOLXX02,2036,148.2508277
GLOBAL,OTHELCCOLXX02,2037,172.6467818
GLOBAL,OTHELCCOLXX02,2038,201.057301
GLOBAL,OTHELCCOLXX02,2039,234.1430164
GLOBAL,OTHELCCOLXX02,2040,272.6732721
GLOBAL,OTHELCCOLXX02,2041,317.5440141
GLOBAL,OTHELCCOLXX02,2042,369.7986243
GLOBAL,OTHELCCOLXX02,2043,430.652182
GLOBAL,OTHELCCOLXX02,2044,501.5197181
GLOBAL,OTHELCCOLXX02,2045,584.0491194
GLOBAL,OTHELCCOLXX02,2046,680.1594466
GLOBAL,OTHELCCOLXX02,2047,792.0855582
GLOBAL,OTHELCCOLXX02,2048,922.4300781
GLOBAL,OTHELCCOLXX02,2049,1074.223915
GLOBAL,OTHELCCOLXX02,2050,1250.996738
GLOBAL,OTHFOICOLXX,2022,6.54713
GLOBAL,OTHFOICOLXX,2023,6.84175085
GLOBAL,OTHFOICOLXX,2024,8.393267573
GLOBAL,OTHFOICOLXX,2025,10.29662466
GLOBAL,OTHFOICOLXX,2026,12.63160963
GLOBAL,OTHFOICOLXX,2027,15.49610353
GLOBAL,OTHFOICOLXX,2028,19.0101841
GLOBAL,OTHFOICOLXX,2029,23.32115935
GLOBAL,OTHFOICOLXX,2030,28.60974256
GLOBAL,OTHFOICOLXX,2031,35.09762776
GLOBAL,OTHFOICOLXX,2032,43.05678289
GLOBAL,OTHFOICOLXX,2033,52.82085062
GLOBAL,OTHFOICOLXX,2034,64.79913437
GLOBAL,OTHFOICOLXX,2035,79.49375608
GLOBAL,OTHFOICOLXX,2036,97.52070483
GLOBAL,OTHFOICOLXX,2037,119.6356587
GLOBAL,OTHFOICOLXX,2038,146.7656623
GLOBAL,OTHFOICOLXX,2039,180.0479879
GLOBAL,OTHFOICOLXX,2040,220.8778091
GLOBAL,OTHFOICOLXX,2041,270.9666858
GLOBAL,OTHFOICOLXX,2042,332.4143113
GLOBAL,OTHFOICOLXX,2043,407.7965306
GLOBAL,OTHFOICOLXX,2044,500.2733177
GLOBAL,OTHFOICOLXX,2045,613.7212399
GLOBAL,OTHFOICOLXX,2046,752.8959611
GLOBAL,OTHFOICOLXX,2047,923.6315959
GLOBAL,OTHFOICOLXX,2048,1133.085272
GLOBAL,OTHFOICOLXX,2049,1390.037153
GLOBAL,OTHFOICOLXX,2050,1705.258495
GLOBAL,OTHGSLCOLXX,2022,2.651715951
GLOBAL,OTHGSLCOLXX,2023,2.678233111
GLOBAL,OTHGSLCOLXX,2024,2.813310752
GLOBAL,OTHGSLCOLXX,2025,2.955201082
GLOBAL,OTHGSLCOLXX,2026,3.104247702
GLOBAL,OTHGSLCOLXX,2027,3.26081154
GLOBAL,OTHGSLCOLXX,2028,3.425271732
GLOBAL,OTHGSLCOLXX,2029,3.598026533
GLOBAL,OTHGSLCOLXX,2030,3.779494283
GLOBAL,OTHGSLCOLXX,2031,3.970114424
GLOBAL,OTHGSLCOLXX,2032,4.170348559
GLOBAL,OTHGSLCOLXX,2033,4.380681575
GLOBAL,OTHGSLCOLXX,2034,4.601622811
GLOBAL,OTHGSLCOLXX,2035,4.833707297
GLOBAL,OTHGSLCOLXX,2036,5.077497047
GLOBAL,OTHGSLCOLXX,2037,5.33358242
GLOBAL,OTHGSLCOLXX,2038,5.60258355
GLOBAL,OTHGSLCOLXX,2039,5.885151847
GLOBAL,OTHGSLCOLXX,2040,6.181971578
GLOBAL,OTHGSLCOLXX,2041,6.493761517
GLOBAL,OTHGSLCOLXX,2042,6.821276693
GLOBAL,OTHGSLCOLXX,2043,7.165310214
GLOBAL,OTHGSLCOLXX,2044,7.526695187
GLOBAL,OTHGSLCOLXX,2045,7.906306741
GLOBAL,OTHGSLCOLXX,2046,8.305064139
GLOBAL,OTHGSLCOLXX,2047,8.723933008
GLOBAL,OTHGSLCOLXX,2048,9.163927678
GLOBAL,OTHGSLCOLXX,2049,9.626113635
GLOBAL,OTHGSLCOLXX,2050,10.11161011
GLOBAL,OTHJFUCOLXX,2024,2.028372377
GLOBAL,OTHJFUCOLXX,2025,1.9592964
GLOBAL,OTHJFUCOLXX,2026,1.892572796
GLOBAL,OTHJFUCOLXX,2027,1.828121457
GLOBAL,OTHJFUCOLXX,2028,1.765865001
GLOBAL,OTHJFUCOLXX,2029,1.705728681
GLOBAL,OTHJFUCOLXX,2030,1.647640295
GLOBAL,OTHJFUCOLXX,2031,1.591530103
GLOBAL,OTHJFUCOLXX,2032,1.537330737
GLOBAL,OTHJFUCOLXX,2033,1.484977123
GLOBAL,OTHJFUCOLXX,2034,1.434406406
GLOBAL,OTHJFUCOLXX,2035,1.385557868
GLOBAL,OTHJFUCOLXX,2036,1.338372862
GLOBAL,OTHJFUCOLXX,2037,1.292794735
GLOBAL,OTHJFUCOLXX,2038,1.248768765
GLOBAL,OTHJFUCOLXX,2039,1.206242095
GLOBAL,OTHJFUCOLXX,2040,1.165163666
GLOBAL,OTHJFUCOLXX,2041,1.125484157
GLOBAL,OTHJFUCOLXX,2042,1.087155929
GLOBAL,OTHJFUCOLXX,2043,1.050132965
GLOBAL,OTHJFUCOLXX,2044,1.014370813
GLOBAL,OTHJFUCOLXX,2045,0.979826537
GLOBAL,OTHJFUCOLXX,2046,0.946458662
GLOBAL,OTHJFUCOLXX,2047,0.914227126
GLOBAL,OTHJFUCOLXX,2048,0.883093231
GLOBAL,OTHJFUCOLXX,2049,0.853019597
GLOBAL,OTHJFUCOLXX,2050,0.823970117
GLOBAL,OTHNGSCOLXX,2022,0.087468
GLOBAL,OTHNGSCOLXX,2023,0.090266976
GLOBAL,OTHNGSCOLXX,2024,0.06711293
GLOBAL,OTHNGSCOLXX,2025,0.049898042
GLOBAL,OTHNGSCOLXX,2026,0.037098881
GLOBAL,OTHNGSCOLXX,2027,0.027582786
GLOBAL,OTHNGSCOLXX,2028,0.020507628
GLOBAL,OTHNGSCOLXX,2029,0.015247293
GLOBAL,OTHNGSCOLXX,2030,0.011336266
GLOBAL,OTHNGSCOLXX,2031,0.008428443
GLOBAL,OTHNGSCOLXX,2032,0.006266494
GLOBAL,OTHNGSCOLXX,2033,0.004659099
GLOBAL,OTHNGSCOLXX,2034,0.003464011
GLOBAL,OTHNGSCOLXX,2035,0.002575471
GLOBAL,OTHNGSCOLXX,2036,0.001914846
GLOBAL,OTHNGSCOLXX,2037,0.001423676
GLOBAL,OTHNGSCOLXX,2038,0.001058494
GLOBAL,OTHNGSCOLXX,2039,0.000786984
GLOBAL,OTHNGSCOLXX,2040,0.000585118
GLOBAL,OTHNGSCOLXX,2041,0.000435031
GLOBAL,OTHNGSCOLXX,2042,0.000323443
GLOBAL,OTHNGSCOLXX,2043,0.000240478
GLOBAL,OTHNGSCOLXX,2044,0.000178794
GLOBAL,OTHNGSCOLXX,2045,0.000132932
GLOBAL,OTHNGSCOLXX,2046,9.88341e-05
GLOBAL,OTHNGSCOLXX,2047,7.34826e-05
GLOBAL,OTHNGSCOLXX,2048,5.46338e-05
GLOBAL,OTHNGSCOLXX,2049,4.06199e-05
GLOBAL,OTHNGSCOLXX,2050,3.02006e-05
GLOBAL,RESLPGCOLXX,2022,35.13468128
GLOBAL,RESLPGCOLXX,2023,42.71925221
GLOBAL,RESLPGCOLXX,2024,44.69629844
GLOBAL,RESLPGCOLXX,2025,46.76484235
GLOBAL,RESLPGCOLXX,2026,48.92911842
GLOBAL,RESLPGCOLXX,2027,51.19355716
GLOBAL,RESLPGCOLXX,2028,53.56279408
GLOBAL,RESLPGCOLXX,2029,56.04167924
GLOBAL,RESLPGCOLXX,2030,58.63528716
GLOBAL,RESLPGCOLXX,2031,61.34892722
GLOBAL,RESLPGCOLXX,2032,64.18815448
GLOBAL,RESLPGCOLXX,2033,67.15878114
GLOBAL,RESLPGCOLXX,2034,70.26688834
GLOBAL,RESLPGCOLXX,2035,73.51883869
GLOBAL,RESLPGCOLXX,2036,76.92128925
GLOBAL,RESLPGCOLXX,2037,80.48120515
GLOBAL,RESLPGCOLXX,2038,84.20587391
GLOBAL,RESLPGCOLXX,2039,88.10292026
GLOBAL,RESLPGCOLXX,2040,92.18032185
GLOBAL,RESLPGCOLXX,2041,96.44642552
GLOBAL,RESLPGCOLXX,2042,100.9099644
GLOBAL,RESLPGCOLXX,2043,105.5800758
GLOBAL,RESLPGCOLXX,2044,110.4663198
GLOBAL,RESLPGCOLXX,2045,115.5786991
GLOBAL,RESLPGCOLXX,2046,120.9276793
GLOBAL,RESLPGCOLXX,2047,126.5242101
GLOBAL,RESLPGCOLXX,2048,132.3797483
GLOBAL,RESLPGCOLXX,2049,138.5062808
GLOBAL,RESLPGCOLXX,2050,144.916349
GLOBAL,RESCOACOLXX,2022,3.4818
GLOBAL,RESCOACOLXX,2023,3.516618
GLOBAL,RESCOACOLXX,2024,3.476422499
GLOBAL,RESCOACOLXX,2025,3.43668644
GLOBAL,RESCOACOLXX,2026,3.397404569
GLOBAL,RESCOACOLXX,2027,3.358571697
GLOBAL,RESCOACOLXX,2028,3.32018269
GLOBAL,RESCOACOLXX,2029,3.282232476
GLOBAL,RESCOACOLXX,2030,3.244716039
GLOBAL,RESCOACOLXX,2031,3.207628421
GLOBAL,RESCOACOLXX,2032,3.17096472
GLOBAL,RESCOACOLXX,2033,3.134720091
GLOBAL,RESCOACOLXX,2034,3.098889744
GLOBAL,RESCOACOLXX,2035,3.063468944
GLOBAL,RESCOACOLXX,2036,3.028453008
GLOBAL,RESCOACOLXX,2037,2.993837311
GLOBAL,RESCOACOLXX,2038,2.959617276
GLOBAL,RESCOACOLXX,2039,2.925788382
GLOBAL,RESCOACOLXX,2040,2.892346157
GLOBAL,RESCOACOLXX,2041,2.859286183
GLOBAL,RESCOACOLXX,2042,2.826604089
GLOBAL,RESCOACOLXX,2043,2.794295556
GLOBAL,RESCOACOLXX,2044,2.762356316
GLOBAL,RESCOACOLXX,2045,2.730782145
GLOBAL,RESCOACOLXX,2046,2.699568873
GLOBAL,RESCOACOLXX,2047,2.668712373
GLOBAL,RESCOACOLXX,2048,2.638208568
GLOBAL,RESCOACOLXX,2049,2.608053426
GLOBAL,RESCOACOLXX,2050,2.578242963
GLOBAL,RESELCCOLXX02,2022,88.02756
GLOBAL,RESELCCOLXX02,2023,88.9078356
GLOBAL,RESELCCOLXX02,2024,91.96210444
GLOBAL,RESELCCOLXX02,2025,95.1212972
GLOBAL,RESELCCOLXX02,2026,98.38901834
GLOBAL,RESELCCOLXX02,2027,101.7689962
GLOBAL,RESELCCOLXX02,2028,105.2650871
GLOBAL,RESELCCOLXX02,2029,108.8812799
GLOBAL,RESELCCOLXX02,2030,112.6217005
GLOBAL,RESELCCOLXX02,2031,116.4906165
GLOBAL,RESELCCOLXX02,2032,120.4924422
GLOBAL,RESELCCOLXX02,2033,124.6317434
GLOBAL,RESELCCOLXX02,2034,128.9132429
GLOBAL,RESELCCOLXX02,2035,133.3418255
GLOBAL,RESELCCOLXX02,2036,137.9225442
GLOBAL,RESELCCOLXX02,2037,142.6606253
GLOBAL,RESELCCOLXX02,2038,147.5614745
GLOBAL,RESELCCOLXX02,2039,152.6306837
GLOBAL,RESELCCOLXX02,2040,157.8740364
GLOBAL,RESELCCOLXX02,2041,163.2975151
GLOBAL,RESELCCOLXX02,2042,168.9073076
GLOBAL,RESELCCOLXX02,2043,174.7098145
GLOBAL,RESELCCOLXX02,2044,180.711656
GLOBAL,RESELCCOLXX02,2045,186.9196801
GLOBAL,RESELCCOLXX02,2046,193.3409696
GLOBAL,RESELCCOLXX02,2047,199.982851
GLOBAL,RESELCCOLXX02,2048,206.8529023
GLOBAL,RESELCCOLXX02,2049,213.9589618
GLOBAL,RESELCCOLXX02,2050,221.3091373
GLOBAL,RESJFUCOLXX,2022,0.489640164
GLOBAL,RESJFUCOLXX,2023,0.595339445
GLOBAL,RESJFUCOLXX,2024,0.612574862
GLOBAL,RESJFUCOLXX,2025,0.630309254
GLOBAL,RESJFUCOLXX,2026,0.648557067
GLOBAL,RESJFUCOLXX,2027,0.667333165
GLOBAL,RESJFUCOLXX,2028,0.686652842
GLOBAL,RESJFUCOLXX,2029,0.706531834
GLOBAL,RESJFUCOLXX,2030,0.726986335
GLOBAL,RESJFUCOLXX,2031,0.748033005
GLOBAL,RESJFUCOLXX,2032,0.769688988
GLOBAL,RESJFUCOLXX,2033,0.791971924
GLOBAL,RESJFUCOLXX,2034,0.814899964
GLOBAL,RESJFUCOLXX,2035,0.838491784
GLOBAL,RESJFUCOLXX,2036,0.8627666
GLOBAL,RESJFUCOLXX,2037,0.887744186
GLOBAL,RESJFUCOLXX,2038,0.913444888
GLOBAL,RESJFUCOLXX,2039,0.93988964
GLOBAL,RESJFUCOLXX,2040,0.967099982
GLOBAL,RESJFUCOLXX,2041,0.995098079
GLOBAL,RESJFUCOLXX,2042,1.023906738
GLOBAL,RESJFUCOLXX,2043,1.053549423
GLOBAL,RESJFUCOLXX,2044,1.084050281
GLOBAL,RESJFUCOLXX,2045,1.115434156
GLOBAL,RESJFUCOLXX,2046,1.147726613
GLOBAL,RESJFUCOLXX,2047,1.180953954
GLOBAL,RESJFUCOLXX,2048,1.215143247
GLOBAL,RESJFUCOLXX,2049,1.250322338
GLOBAL,RESJFUCOLXX,2050,1.286519885
GLOBAL,RESNGSCOLXX,2022,60.92145759
GLOBAL,RESNGSCOLXX,2023,62.87094424
GLOBAL,RESNGSCOLXX,2024,66.14803044
GLOBAL,RESNGSCOLXX,2025,69.59593155
GLOBAL,RESNGSCOLXX,2026,73.22355111
GLOBAL,RESNGSCOLXX,2027,77.04025678
GLOBAL,RESNGSCOLXX,2028,81.05590449
GLOBAL,RESNGSCOLXX,2029,85.28086388
GLOBAL,RESNGSCOLXX,2030,89.72604513
GLOBAL,RESNGSCOLXX,2031,94.40292709
GLOBAL,RESNGSCOLXX,2032,99.32358693
GLOBAL,RESNGSCOLXX,2033,104.5007313
GLOBAL,RESNGSCOLXX,2034,109.9477293
GLOBAL,RESNGSCOLXX,2035,115.6786467
GLOBAL,RESNGSCOLXX,2036,121.7082825
GLOBAL,RESNGSCOLXX,2037,128.0522072
GLOBAL,RESNGSCOLXX,2038,134.7268027
GLOBAL,RESNGSCOLXX,2039,141.7493049
GLOBAL,RESNGSCOLXX,2040,149.1378482
GLOBAL,RESNGSCOLXX,2041,156.911512
GLOBAL,RESNGSCOLXX,2042,165.0903704
GLOBAL,RESNGSCOLXX,2043,173.6955438
GLOBAL,RESNGSCOLXX,2044,182.7492534
GLOBAL,RESNGSCOLXX,2045,192.2748787
GLOBAL,RESNGSCOLXX,2046,202.2970179
GLOBAL,RESNGSCOLXX,2047,212.8415512
GLOBAL,RESNGSCOLXX,2048,223.9357079
GLOBAL,RESNGSCOLXX,2049,235.6081367
GLOBAL,RESNGSCOLXX,2050,247.8889794
GLOBAL,TRADSLCOLXX,2022,257.1007985
GLOBAL,TRADSLCOLXX,2023,259.6718064
GLOBAL,TRADSLCOLXX,2024,272.1020102
GLOBAL,TRADSLCOLXX,2025,285.1272342
GLOBAL,TRADSLCOLXX,2026,298.7759613
GLOBAL,TRADSLCOLXX,2027,313.078038
GLOBAL,TRADSLCOLXX,2028,328.0647394
GLOBAL,TRADSLCOLXX,2029,343.7688377
GLOBAL,TRADSLCOLXX,2030,360.2246738
GLOBAL,TRADSLCOLXX,2031,377.4682328
GLOBAL,TRADSLCOLXX,2032,395.537222
GLOBAL,TRADSLCOLXX,2033,414.4711538
GLOBAL,TRADSLCOLXX,2034,434.3114321
GLOBAL,TRADSLCOLXX,2035,455.1014427
GLOBAL,TRADSLCOLXX,2036,476.8866483
GLOBAL,TRADSLCOLXX,2037,499.7146877
GLOBAL,TRADSLCOLXX,2038,523.6354802
GLOBAL,TRADSLCOLXX,2039,548.7013347
GLOBAL,TRADSLCOLXX,2040,574.9670642
GLOBAL,TRADSLCOLXX,2041,602.4901052
GLOBAL,TRADSLCOLXX,2042,631.3306439
GLOBAL,TRADSLCOLXX,2043,661.5517476
GLOBAL,TRADSLCOLXX,2044,693.2195021
GLOBAL,TRADSLCOLXX,2045,726.4031573
GLOBAL,TRADSLCOLXX,2046,761.1752776
GLOBAL,TRADSLCOLXX,2047,797.611901
GLOBAL,TRADSLCOLXX,2048,835.7927055
GLOBAL,TRADSLCOLXX,2049,875.8011831
GLOBAL,TRADSLCOLXX,2050,917.7248226
GLOBAL,TRAELCCOLXX02,2022,0.324829658
GLOBAL,TRAELCCOLXX02,2023,0.328077955
GLOBAL,TRAELCCOLXX02,2024,0.341520969
GLOBAL,TRAELCCOLXX02,2025,0.355514811
GLOBAL,TRAELCCOLXX02,2026,0.370082052
GLOBAL,TRAELCCOLXX02,2027,0.385246187
GLOBAL,TRAELCCOLXX02,2028,0.401031673
GLOBAL,TRAELCCOLXX02,2029,0.41746397
GLOBAL,TRAELCCOLXX02,2030,0.434569581
GLOBAL,TRAELCCOLXX02,2031,0.452376096
GLOBAL,TRAELCCOLXX02,2032,0.470912234
GLOBAL,TRAELCCOLXX02,2033,0.490207891
GLOBAL,TRAELCCOLXX02,2034,0.510294189
GLOBAL,TRAELCCOLXX02,2035,0.531203524
GLOBAL,TRAELCCOLXX02,2036,0.552969621
GLOBAL,TRAELCCOLXX02,2037,0.575627584
GLOBAL,TRAELCCOLXX02,2038,0.59921396
GLOBAL,TRAELCCOLXX02,2039,0.623766788
GLOBAL,TRAELCCOLXX02,2040,0.64932567
GLOBAL,TRAELCCOLXX02,2041,0.675931828
GLOBAL,TRAELCCOLXX02,2042,0.703628176
GLOBAL,TRAELCCOLXX02,2043,0.732459383
GLOBAL,TRAELCCOLXX02,2044,0.76247195
GLOBAL,TRAELCCOLXX02,2045,0.793714285
GLOBAL,TRAELCCOLXX02,2046,0.826236775
GLOBAL,TRAELCCOLXX02,2047,0.860091877
GLOBAL,TRAELCCOLXX02,2048,0.895334194
GLOBAL,TRAELCCOLXX02,2049,0.932020567
GLOBAL,TRAELCCOLXX02,2050,0.970210166
GLOBAL,TRAFOICOLXX,2022,0.186721
GLOBAL,TRAFOICOLXX,2023,0.19045542
GLOBAL,TRAFOICOLXX,2024,0.24479652
GLOBAL,TRAFOICOLXX,2025,0.314642326
GLOBAL,TRAFOICOLXX,2026,0.40441667
GLOBAL,TRAFOICOLXX,2027,0.519805598
GLOBAL,TRAFOICOLXX,2028,0.668117514
GLOBAL,TRAFOICOLXX,2029,0.858746066
GLOBAL,TRAFOICOLXX,2030,1.103765116
GLOBAL,TRAFOICOLXX,2031,1.418693465
GLOBAL,TRAFOICOLXX,2032,1.823477766
GLOBAL,TRAFOICOLXX,2033,2.343755889
GLOBAL,TRAFOICOLXX,2034,3.012480749
GLOBAL,TRAFOICOLXX,2035,3.87200745
GLOBAL,TRAFOICOLXX,2036,4.976775933
GLOBAL,TRAFOICOLXX,2037,6.396759049
GLOBAL,TRAFOICOLXX,2038,8.221894431
GLOBAL,TRAFOICOLXX,2039,10.56778089
GLOBAL,TRAFOICOLXX,2040,13.58300011
GLOBAL,TRAFOICOLXX,2041,17.45852737
GLOBAL,TRAFOICOLXX,2042,22.4398274
GLOBAL,TRAFOICOLXX,2043,28.84240136
GLOBAL,TRAFOICOLXX,2044,37.07176984
GLOBAL,TRAFOICOLXX,2045,47.64915727
GLOBAL,TRAFOICOLXX,2046,61.24450489
GLOBAL,TRAFOICOLXX,2047,78.71890277
GLOBAL,TRAFOICOLXX,2048,101.1791289
GLOBAL,TRAFOICOLXX,2049,130.0477492
GLOBAL,TRAFOICOLXX,2050,167.1532188
GLOBAL,TRAGSLCOLXX,2022,357.0114505
GLOBAL,TRAGSLCOLXX,2023,360.581565
GLOBAL,TRAGSLCOLXX,2024,387.777711
GLOBAL,TRAGSLCOLXX,2025,417.0250721
GLOBAL,TRAGSLCOLXX,2026,448.4783572
GLOBAL,TRAGSLCOLXX,2027,482.3039435
GLOBAL,TRAGSLCOLXX,2028,518.6807574
GLOBAL,TRAGSLCOLXX,2029,557.8012199
GLOBAL,TRAGSLCOLXX,2030,599.8722654
GLOBAL,TRAGSLCOLXX,2031,645.1164356
GLOBAL,TRAGSLCOLXX,2032,693.7730572
GLOBAL,TRAGSLCOLXX,2033,746.0995075
GLOBAL,TRAGSLCOLXX,2034,802.3725761
GLOBAL,TRAGSLCOLXX,2035,862.8899287
GLOBAL,TRAGSLCOLXX,2036,927.971682
GLOBAL,TRAGSLCOLXX,2037,997.962097
GLOBAL,TRAGSLCOLXX,2038,1073.231399
GLOBAL,TRAGSLCOLXX,2039,1154.177739
GLOBAL,TRAGSLCOLXX,2040,1241.229295
GLOBAL,TRAGSLCOLXX,2041,1334.846541
GLOBAL,TRAGSLCOLXX,2042,1435.524682
GLOBAL,TRAGSLCOLXX,2043,1543.79627
GLOBAL,TRAGSLCOLXX,2044,1660.234027
GLOBAL,TRAGSLCOLXX,2045,1785.45387
GLOBAL,TRAGSLCOLXX,2046,1920.118171
GLOBAL,TRAGSLCOLXX,2047,2064.939257
GLOBAL,TRAGSLCOLXX,2048,2220.683186
GLOBAL,TRAGSLCOLXX,2049,2388.17379
GLOBAL,TRAGSLCOLXX,2050,2568.297039
GLOBAL,TRAJFUCOLXX,2022,52.65681962
GLOBAL,TRAJFUCOLXX,2023,64.02391813
GLOBAL,TRAJFUCOLXX,2024,67.67093883
GLOBAL,TRAJFUCOLXX,2025,71.52570626
GLOBAL,TRAJFUCOLXX,2026,75.60005438
GLOBAL,TRAJFUCOLXX,2027,79.90649127
GLOBAL,TRAJFUCOLXX,2028,84.45823749
GLOBAL,TRAJFUCOLXX,2029,89.26926669
GLOBAL,TRAJFUCOLXX,2030,94.35434852
GLOBAL,TRAJFUCOLXX,2031,99.72909395
GLOBAL,TRAJFUCOLXX,2032,105.4100032
GLOBAL,TRAJFUCOLXX,2033,111.4145164
GLOBAL,TRAJFUCOLXX,2034,117.7610672
GLOBAL,TRAJFUCOLXX,2035,124.4691391
